Species	PFT
Myrcia zetekiana	not assigned
Myrcianthes cisplatensis	not assigned
Myrcianthes fragrans	(shrub/tree)
Myrcianthes gigantea	(tree)
Myrcianthes mato	not assigned
Myrcianthes pseudomato	not assigned
Myrcianthes pseudo-mato	not assigned
Myrcianthes pungens	not assigned
Myrciaria amazonica	(tree)
Myrciaria cauliflora	(tree)
Myrciaria cuspidata	(tree)
Myrciaria dubia	not assigned
Myrciaria floribunda	(tree)
Myrciaria intermed	not assigned
Myrciaria jaboticaba	not assigned
Myrianthus arboreus	(tree)
Myrianthus holstii	(tree)
Myrianthus libericus	(shrub/tree)
Myriaspora decipiens	not assigned
Myriaspora egensis	not assigned
Myrica asplenifolia	(shrub)
Myrica californica	(shrub/tree)
Myrica carolinensis	not assigned
Myrica caroliniensis	not assigned
Myrica cerifera	(shrub/tree)
Myrica cordifolia	(shrub)
Myrica dentulata	(tree)
Myrica esculenta	(tree)
Myrica faya	(tree)
Myrica gale	(shrub/tree)
Myrica heterophylla	(shrub)
Myrica inodora	not assigned
Myrica javanica	not assigned
Myrica longifolia	(shrub)
Myrica pensylvanica	(shrub)
Myrica phillyreaefolia	not assigned
Myrica pilulifera	(shrub/tree)
Myrica pubescens	(shrub/tree)
Myrica rubra	(tree)
Myrica serrata	not assigned
Myricaria bracteata	(shrub)
Myricaria elegans	(shrub/tree)
Myricaria germanica	(shrub)
Myricaria squamosa	(shrub)
Myriocarpa longipes	(shrub/tree)
Myriocarpa obovata	not assigned
Myriocarpa stipitata	(tree)
Myriocarpa yzabalensis	not assigned
Myriocephalus appendiculatus	not assigned
Myriocephalus guerinae	not assigned
Myriocephalus pygmaea	not assigned
Myriocephalus rhizocephalus	forb
Myriocephalus rudallii	not assigned
Myriocephalus stuartii	not assigned
Myriophyllum alpinum	not assigned
Myriophyllum alterniflorum	forb
Myriophyllum aquaticum	forb
Myriophyllum brasiliense	not assigned
Myriophyllum exalbescens	forb
Myriophyllum farwellii	forb
Myriophyllum heterophyllum	forb
Myriophyllum papillosum	not assigned
Myriophyllum pedunculatum	not assigned
Myriophyllum propinquum	not assigned
Myriophyllum spicatum	forb
Myriophyllum verticillatum	forb
Myriophyllum votschii	not assigned
Myripnois dioica	(shrub)
Myristica affinis	(tree)
Myristica amygdalina	(tree)
Myristica attenuata	(tree)
Myristica bicuhyba	(tree)
Myristica brassii	(tree)
Myristica buchneriana	(tree)
Myristica canarica	(tree)
Myristica castaneaefolia	(tree)
Myristica celebica	(tree)
Myristica chartacea	(tree)
Myristica cinnamomea	(tree)
Myristica crassa	(tree)
Myristica cucullata	(tree)
Myristica elliptica	(tree)
Myristica fatua	(tree)
Myristica fragrans	(tree)
Myristica fusca	(tree)
Myristica gigantea	(tree)
Myristica gillespieana	(tree)
Myristica globosa	(tree)
Myristica grandifolia	(tree)
Myristica guatteriaefolia	(tree)
Myristica iners	(tree)
Myristica insipida	(tree)
Myristica irya	(tree)
Myristica knema	(tree)
Myristica linifolia	(tree)
Myristica lowiana	(tree)
Myristica maingayi	(tree)
Myristica malabarica	not assigned
Myristica maxima	(tree)
Myristica pachyphylla	(tree)
Myristica philippensis	(tree)
Myristica smythiesii	not assigned
Myristica subalulata	(tree)
Myristica succedanea	(tree)
Myristica sulcata	(tree)
Myristica villosa	(tree)
Myristica virola	(tree)
Myrmechis japonica	forb
Myrmecophila chionodora	forb
Myrmecosicyos messorius	not assigned
Myrocarpus fastigiatus	(legume?)
Myrocarpus frondosus	(tree)
Myrospermum frutescens	(tree)
Myrothamnus flabellifolia	not assigned
Myrothamnus flabellifolius	(shrub)
Myroxylon balsamum	(tree)
Myroxylon peruiferum	(legume?)
Myrrhidendron donnellsmithii	not assigned
Myrrhinium atropurpureum	not assigned
Myrrhis odorata	forb
Myrrhoides nodosa	not assigned
Myrsine achradifolia	not assigned
Myrsine acrantha	not assigned
Myrsine africana	(shrub)
Myrsine andina	forb
Myrsine angustifolia	not assigned
Myrsine argentea	not assigned
Myrsine australis	(tree)
Myrsine benthamiana	not assigned
Myrsine canariensis	not assigned
Myrsine capitellata	not assigned
Myrsine coriacea	(tree)
Myrsine divaricata	(shrub)
Myrsine ferruginea	(tree)
Myrsine flocculosa	not assigned
Myrsine floridana	not assigned
Myrsine gardneriana	(shrub/tree)
Myrsine gilliana	not assigned
Myrsine guianensis	(tree)
Myrsine juergensenii	(tree)
Myrsine lessertiana	(tree)
Myrsine lorentziana	not assigned
Myrsine melanophloeos	not assigned
Myrsine neriifolia	not assigned
Myrsine nummularia	(shrub)
Myrsine parvifolia	(shrub)
Myrsine salicina	(tree)
Myrsine sandwicensis	(shrub)
Myrsine seguinii	(tree)
Myrsine semiserrata	not assigned
Myrsine umbellata	(tree)
Myrsine variabilis	not assigned
Myrsiphyllum asparagoides	not assigned
Myrtillocactus cochal	not assigned
Myrtus bullata	not assigned
Myrtus communis	(shrub)
Myrtus nivelii	not assigned
Myrtus obcordata	(shrub)
Mystacidium gracile	forb
Mystacidium tanganyikense	forb
Mystacidium venosum	forb
Mystroxylon aethiopicum	(shrub/tree)
Mytilaria laosensis	not assigned
Myxopappus hereroensis	not assigned
Myxopyrum nervosum	not assigned
Myzodendron imbricatum	not assigned
Nageia fleuryi	not assigned
Nageia motleyi	not assigned
Nageia nagi	not assigned
Nageia vitiensis	not assigned
Nageia wallichiana	not assigned
Najas flexilis	forb
Najas gracillima	forb
Najas guadalupensis	forb
Najas marina	forb
Najas minor	forb
Nama aretioides	forb
Nama demissum	forb
Nama densum	not assigned
Nama dichotomum	forb
Nama havardii	forb
Nama lobbii	conflicting (forb vs. shrub)
Nama rothrockii	not assigned
Namibia cinerea	(shrub)
Namibia ponderosa	(shrub)
Nananthus aloides	(shrub)
Nananthus margaritiferus	(shrub)
Nandina domestica	(shrub)
Nannorrhops ritchieana	not assigned
Nanophyton erinaceum	not assigned
Nanophyton grubovii	not assigned
Nanophyton mongolicum	not assigned
Napaea dioica	not assigned
Napoleona imperialis	not assigned
Napoleona septentrionalis	not assigned
Napoleona vogelii	not assigned
Napoleonaea gossweileri	(shrub)
Napoleonaea imperialis	not assigned
Napoleonaea leonensis	not assigned
Napoleonaea septentrionalis	not assigned
Napoleonaea vogelii	not assigned
Naravelia zeylanica	not assigned
Narcissus dubius	not assigned
Narcissus incomparabilis	forb
Narcissus jonquilla	forb
Narcissus medio-luteus	forb
Narcissus poeticus	forb
Narcissus pseudonarcissus	forb
Narcissus radiiflorus	forb
Narcissus requienii	not assigned
Narcissus tazetta	not assigned
Nardurus halleri	grass
Nardurus tenellus	grass
Nardus stricta	grass
Nardus strictus	grass
Narthecium ossifragum	forb
Nassauvia axillaris	(shrub)
Nassauvia darwinii	(shrub)
Nassauvia fuegiana	(shrub)
Nassauvia magellanica	not assigned
Nassauvia nivalis	(shrub)
Nassauvia pentacaenoides	(shrub)
Nassauvia pinnigera	forb
Nassauvia serpens	not assigned
Nassauvia spinosa	(shrub)
Nassella cernua	grass
Nassella lepida	grass
Nassella leucotricha	grass
Nassella pulchra	grass
Nassella trichotoma	grass
Nassella viridula	grass
Nastanthus scapigerus	forb
Nasturtiopsis coronopifolia	forb
Nasturtium microphyllum	forb
Nasturtium officinale	forb
Nasturtium sterile	forb
Nastus productus	grass
Natsiatum herpeticum	(shrub/tree)
Nauclea diderrichii	(tree)
Nauclea gilletii	not assigned
Nauclea junghuhnii	not assigned
Nauclea latifolia	not assigned
Nauclea maingayi	not assigned
Nauclea missionis	not assigned
Nauclea mitragyna	not assigned
Nauclea officinalis	(tree)
Nauclea orientalis	not assigned
Nauclea pobeguinii	not assigned
Nauclea sessilifolia	not assigned
Nauclea subdita	(tree)
Nauclea tenuiflora	not assigned
Nauclea trillesii	not assigned
Nauclea undulata	not assigned
Naucleopsis amara	(tree)
Naucleopsis concinna	not assigned
Naucleopsis glabra	(tree)
Naucleopsis guianensis	not assigned
Naucleopsis herrerensis	(tree)
Naucleopsis humilis	(tree)
Naucleopsis imitans	(tree)
Naucleopsis krukovii	(tree)
Naucleopsis mello-barretoi	not assigned
Naucleopsis naga	(tree)
Naucleopsis pseudonaga	(tree)
Naucleopsis ternstroemiiflora	(tree)
Naucleopsis ulei	(tree)
Nauplius graveolens	not assigned
Nauplius pygmaea	not assigned
Navarretia atractyloides	not assigned
Navarretia divaricata	not assigned
Navarretia hamata	not assigned
Navarretia intertexta	not assigned
Navarretia involucrata	not assigned
Navarretia leucocephala	not assigned
Navarretia mellita	not assigned
Navarretia squarrosa	not assigned
Nealchornea yapurensis	(tree)
Neatostema apulum	not assigned
Nebelia fragarioides	not assigned
Neblinanthera cumbrensis	not assigned
Necepsia afzelii	not assigned
Necepsia castaneifolia	(tree)
Nectandra amara	not assigned
Nectandra amazonum	not assigned
Nectandra ambigens	(tree)
Nectandra angusta	not assigned
Nectandra angustifolia	not assigned
Nectandra antillana	not assigned
Nectandra cissiflora	(tree)
Nectandra coeloclada	(tree)
Nectandra coriacea	(shrub/tree)
Nectandra crassiloba	(tree)
Nectandra cufodontisii	(tree)
Nectandra cuneatocordata	(tree)
Nectandra cuspidata	(tree)
Nectandra davidsoniana	not assigned
Nectandra exaltata	not assigned
Nectandra falcifolia	not assigned
Nectandra fuzzy	not assigned
Nectandra gentlei	(tree)
Nectandra glabrescens	not assigned
Nectandra globosa	not assigned
Nectandra gracilis	(tree)
Nectandra grandiflora	not assigned
Nectandra grandis	not assigned
Nectandra heydeana	(tree)
Nectandra hihua	not assigned
Nectandra hypoglauca	not assigned
Nectandra hypoleuca	(tree)
Nectandra krugii	not assigned
Nectandra lanceolata	not assigned
Nectandra largibrachi	not assigned
Nectandra lineata	(tree)
Nectandra longifolia	(tree)
Nectandra lundellii	(tree)
Nectandra martinicensis	not assigned
Nectandra megapotamica	(tree)
Nectandra membranacea	(tree)
Nectandra microcarpa	not assigned
Nectandra mollis	not assigned
Nectandra myriantha	not assigned
Nectandra nitidula	not assigned
Nectandra oppositifolia	(tree)
Nectandra patens	(shrub/tree)
Nectandra pearcei	(tree)
Nectandra pisi	not assigned
Nectandra pulverulenta	(tree)
Nectandra purpurascens	not assigned
Nectandra purpurea	(tree)
Nectandra reticulata	(tree)
Nectandra robusta	not assigned
Nectandra rodiei	not assigned
Nectandra rubra	not assigned
Nectandra rubrinervis	not assigned
Nectandra salicifolia	not assigned
Nectandra salicina	not assigned
Nectandra saligna	not assigned
Nectandra sanguinea	not assigned
Nectandra savannarum	not assigned
Nectandra skinny	not assigned
Nectandra skinnyret	not assigned
Nectandra turbacensis	(tree)
Nectandra umbrosa	(tree)
Nectandra viburnoides	not assigned
Nectandra yarinensis	not assigned
Nectaropetalum carvalhoi	(shrub)
Nectaropetalum kaessneri	(tree)
Nectaropetalum zuluense	not assigned
Neea altissima	(shrub/tree)
Neea altomini	not assigned
Neea amplifolia	(shrub/tree)
Neea angostintersec	not assigned
Neea aniboid	not assigned
Neea bajio	not assigned
Neea cauliflora	(shrub/tree)
Neea chlorantha	not assigned
Neea claudia	not assigned
Neea comun	not assigned
Neea daniela	not assigned
Neea delicatula	(tree)
Neea divaricata	not assigned
Neea elegans	(tree)
Neea floribunda	(tree)
Neea garci	not assigned
Neea gigante	not assigned
Neea granredonda	not assigned
Neea hermaphrodita	(tree)
Neea hirsuta	(tree)
Neea krukovii	not assigned
Neea macrophylla	(tree)
Neea madeirana	not assigned
Neea micro	not assigned
Neea mini	not assigned
Neea nigricans	not assigned
Neea obovata	(tree)
Neea oppositifolia	(tree)
Neea ovalifolia	not assigned
Neea parviflora	(tree)
Neea paty	not assigned
Neea popular	not assigned
Neea psychotrioides	(tree)
Neea spruceana	(tree)
Neea steimbachii	(shrub/tree)
Neea supercrasa	not assigned
Neea tela	not assigned
Neea tristis	not assigned
Neea verdeclara	not assigned
Neea verdeseca	not assigned
Neea verticillata	not assigned
Needhamiella pumilio	(shrub)
Neeragrostis reptans	grass
Neesia altissima	(tree)
Neesia malayana	(tree)
Neesia synandra	(tree)
Negria rhabdothamnoides	(tree)
Neillia rubiflora	(shrub)
Neillia sinensis	(shrub)
Neillia thibetica	(shrub)
Neillia thyrsiflora	not assigned
Neisosperma poweri	(tree)
Nelia pillansii	not assigned
Nelsia quadrangula	forb
Nelsonia canescens	forb
Nelumbium asperifolium	not assigned
Nelumbo lotus	not assigned
Nelumbo lutea	forb
Nelumbo nucifera	not assigned
Nemacladus capillaris	forb
Nemacladus glanduliferus	not assigned
Nemastylis geminiflora	forb
Nematolepis squamea	not assigned
Nematolepis wilsonii	not assigned
Nematopoa longipes	grass
Nematostylis loranthoides	not assigned
Nemcia axillaris	(legume?)
Nemcia dilatata	(legume?)
Nemcia leakeana	(legume?)
Nemesia affinis	not assigned
Nemesia barbata	not assigned
Nemesia bicornis	not assigned
Nemesia denticulata	not assigned
Nemesia floribunda	not assigned
Nemesia foetens	not assigned
Nemesia fruticans	forb
Nemesia grandiflora	not assigned
Nemesia ligulata	not assigned
Nemesia lilacina	forb
Nemesia lucida	not assigned
Nemesia pinnata	not assigned
Nemesia strumosa	not assigned
Nemesia suttonii	not assigned
Nemesia versicolor	not assigned
Nemesia viscosa	not assigned
Nemesia zimbabwensis	forb
Nemopanthus mucronata	(shrub)
Nemopanthus mucronatus	(shrub)
Nemophila insignis	forb
Nemophila maculata	forb
Nemophila menziesii	forb
Nemophila parviflora	forb
Nemum spadiceum	grass
Nenax acerosa	not assigned
Nenax cinerea	not assigned
Nenga gajah	not assigned
Neoapaloxylon madagascariense	(legume?)
Neoapaloxylon tuberosum	(legume?)
Neobalanocarpus heimii	(tree)
Neobassia proceriflora	forb
Neobeguea ankaranensis	not assigned
Neobeguea mahafaliensis	not assigned
Neobolusia ciliata	forb
Neobolusia stolzii	forb
Neobouteloua lophostachya	grass
Neoboutonia macrocalyx	(tree)
Neoboutonia mannii	(tree)
Neoboutonia melleri	(tree)
Neochamaelea pulverulenta	(shrub)
Neofabricia myrtifolia	not assigned
Neoguillauminia cleopatra	(tree)
Neoharmsia madagascariensis	(legume?)
Neoholstia tenuifolia	(shrub)
Neohymenopogon parasiticus	not assigned
Neojeffreya decurrens	not assigned
Neolabatia cuprea	not assigned
Neolamarckia cadamba	not assigned
Neolaugeria resinosa	(tree)
Neolemonniera clitandrifolia	not assigned
Neolitsea aciculata	not assigned
Neolitsea aurata	(tree)
Neolitsea australiensis	(tree)
Neolitsea cassia	not assigned
Neolitsea cassiaefolia	not assigned
Neolitsea chuii	(tree)
Neolitsea dealbata	(shrub)
Neolitsea ellipsoidea	not assigned
Neolitsea konishii	not assigned
Neolitsea levinei	not assigned
Neolitsea oblongifolia	not assigned
Neolitsea obtuaifolia	not assigned
Neolitsea parvigemma	not assigned
Neolitsea phanerophlebia	not assigned
Neolitsea pulchella	not assigned
Neolitsea sericea	(tree)
Neolitsea triplinervia	not assigned
Neolitsea umbrosa	not assigned
Neoluederitzia sericeocarpa	not assigned
Neomacfadya podopogon	not assigned
Neomillspaughia emarginata	(tree)
Neomyrtus pedunculata	(shrub)
Neonauclea acuminata	not assigned
Neonauclea bernardoi	not assigned
Neonauclea calycina	not assigned
Neonauclea cyrtopoda	not assigned
Neonauclea excelsa	not assigned
Neonauclea forsteri	not assigned
Neonauclea foveolata	not assigned
Neonauclea gigantea	(tree)
Neonauclea glabra	not assigned
Neonauclea griffithii	not assigned
Neonauclea hagenii	not assigned
Neonauclea lanceolata	not assigned
Neonauclea maluensis	not assigned
Neonauclea obtusa	not assigned
Neonauclea papuana	not assigned
Neonauclea paracyrtopoda	(tree)
Neonauclea peduncularis	not assigned
Neonauclea perspicuinervia	not assigned
Neonauclea sessilifolia	not assigned
Neonauclea tsaiana	not assigned
Neonauclea versteeghii	not assigned
Neonotonia wightii	legume
Neopallasia pectinata	not assigned
Neopanax arboreus	not assigned
Neopanax laetus	not assigned
Neopaxia australasica	not assigned
Neoporteria horrida	not assigned
Neoporteria paucicostata	not assigned
Neoporteria subgibbosa	not assigned
Neopringlea integrifolia	not assigned
Neopringlea viscosa	not assigned
Neoptychocarpus apodanthus	not assigned
Neoraimondia herzogiana	not assigned
Neoraputia paraensis	not assigned
Neorautanenia brachypus	legume
Neorautanenia ficifolia	(shrub)
Neorautanenia mitis	conflicting (forb vs. shrub)
Neoregelia carolinae	forb
Neoregelia concentrica	forb
Neoregelia cruenta	forb
Neoregelia eleutheropetala	not assigned
Neorites kevediana	(tree)
Neorudolphia volubilis	(legume?)
Neoscortechinia arborea	(tree)
Neoscortechinia forbesii	(tree)
Neoscortechinia kingii	(tree)
Neosepicaea jucunda	not assigned
Neoshirakia japonica	not assigned
Neosprucea grandiflora	(tree)
Neostapfia colusana	grass
Neostenanthera yalensis	not assigned
Neotatea neblinae	not assigned
Neotina coursii	not assigned
Neotinea maculata	forb
Neotorularia torulosa	forb
Neotrewia cumingii	(tree)
Neottia nidus-avis	forb
Neottianthe cucullata	forb
Neo-uvaria acuminatissima	(tree)
Nepenthes alata	not assigned
Nepenthes khasiana	not assigned
Nepenthes madagascariensis	not assigned
Nepenthes melamphora	not assigned
Nepenthes mirabilis	not assigned
Nepenthes phyllamphora	not assigned
Nepenthes vieillardi	not assigned
Nepeta apulei	not assigned
Nepeta cataria	forb
Nepeta cilicica	not assigned
Nepeta congesta	not assigned
Nepeta cryptantha	not assigned
Nepeta curviflora	not assigned
Nepeta deflersiana	not assigned
Nepeta formosa	not assigned
Nepeta glomerata	not assigned
Nepeta glomerulosa	not assigned
Nepeta grandiflora	forb
Nepeta italica	not assigned
Nepeta latifolia	not assigned
Nepeta leucostegia	not assigned
Nepeta mussini	not assigned
Nepeta mussinii	not assigned
Nepeta nepetella	not assigned
Nepeta nuda	forb
Nepeta pannonica	not assigned
Nepeta phyllochlamys	not assigned
Nepeta racemosa	not assigned
Nepeta spicata	not assigned
Nepeta sulphurea	not assigned
Nepeta tmolea	not assigned
Nepeta tuberosa	not assigned
Nephelea cuspidata	(fern)
Nephelium cuspidatum	not assigned
Nephelium daedaleum	(tree)
Nephelium eriopetalum	not assigned
Nephelium glabrum	not assigned
Nephelium juglandifolium	not assigned
Nephelium lappaceum	(tree)
Nephelium longana	not assigned
Nephelium malaiense	not assigned
Nephelium mangayi	not assigned
Nephelium mutabile	not assigned
Nephelium ophiodes	not assigned
Nephelium ramboutan-ake	(tree)
Nephelium rubescens	not assigned
Nephelium uncinatum	not assigned
Nephrangis filiformis	forb
Nephrolepis acutifolia	(fern)
Nephrolepis auriculata	(fern)
Nephrolepis biserrata	(fern)
Nephrolepis cordifolia	(fern)
Nephrolepis exaltata	(fern)
Nephrolepis falcata	(fern)
Nephrolepis hirsutula	(fern)
Nephrolepis multiflora	(fern)
Nephrolepis rivularis	(fern)
Nephrolepis undulata	(fern)
Nepsera aquatica	not assigned
Neptunia dimorphantha	conflicting (forb vs. shrub)
Neptunia lutea	legume
Neptunia major	(legume?)
Neptunia oleracea	(shrub)
Neptunia plena	(legume?)
Neptunia pubescens	(legume?)
Neraudia ovata	not assigned
Nerisyrenia camporum	forb
Nerium indicum	not assigned
Nerium oleander	(shrub/tree)
Nertera balfouriana	not assigned
Nertera depressa	forb
Nertera dichondraefolia	forb
Nertera granadensis	(shrub)
Nervilia adolphi	forb
